data/test/go_02_22_2016.obo: fmt(1.2) rel(2016-02-20) 44,127 GO Terms
data/test/goslim_metagenomics_02_22_2016.obo: fmt(1.2) rel(None) 161 GO Terms
GO:0000413	GO:0019538
GO:0044743	GO:0006810
GO:0071363	GO:0008150
GO:0046459	GO:0044281;GO:0006629
GO:0048500	GO:0005575
GO:0005044	GO:0004872
GO:0006298	GO:0006950;GO:0006259
GO:0042254	GO:0008150
GO:0003779	GO:0008092
GO:0003777	GO:0003774
GO:0006694	GO:0006629;GO:0009058
GO:0005344	GO:0005215
GO:0007275	GO:0008150
GO:0016023	GO:0031982
GO:0009318	GO:0005575
GO:0048608	GO:0008150
GO:0016846	GO:0016829
GO:0016841	GO:0016829
GO:0016849	GO:0016829
GO:0035251	GO:0016757
GO:0030155	GO:0008150
GO:0030151	GO:0046872
GO:0043005	GO:0005575
GO:0033202	GO:0005575
GO:0019028	GO:0005575
GO:0022412	GO:0008150
GO:0005992	GO:0005975;GO:0009058
GO:0071229	GO:0008150
GO:0004714	GO:0004672;GO:0004872
GO:0045088	GO:0008150
GO:0045087	GO:0006950;GO:0002376
GO:0031047	GO:0008150
GO:0036065	GO:0005975
GO:0008658	GO:0003674
GO:0008284	GO:0008150
GO:0008285	GO:0008150
GO:0008283	GO:0008150
GO:0006561	GO:0006520;GO:0009058
GO:0006826	GO:0006811
GO:0005852	GO:0005575
GO:0015098	GO:0005215
GO:0015095	GO:0005215
GO:0047429	GO:0016787
GO:0072488	GO:0006811
GO:0030488	GO:0016070
GO:0008984	GO:0016788
GO:0005912	GO:0005575
GO:0006241	GO:0009058;GO:0009117
GO:0007169	GO:0007165
GO:0005262	GO:0005215
GO:0004792	GO:0016740
GO:0004134	GO:0016757
GO:0016708	GO:0016491
GO:0016706	GO:0016491
GO:0016702	GO:0016491
GO:0019706	GO:0016746
GO:0015940	GO:0044281;GO:0051186;GO:0006807;GO:0009058
GO:0015948	GO:0045333;GO:0009058
GO:0009211	GO:0044281;GO:0006807
GO:0008169	GO:0016740
GO:0015116	GO:0005215
GO:0009975	GO:0003674
GO:0042742	GO:0006950
GO:0048471	GO:0005575
GO:0042773	GO:0022900
GO:0006450	GO:0008150
GO:0035303	GO:0008150
GO:0000123	GO:0005575
GO:0000122	GO:0008150
GO:0010181	GO:0048037;GO:0000166
GO:0016117	GO:0006629;GO:0009058
GO:0009401	GO:0006810
GO:0009403	GO:0009404;GO:0009058
GO:0009405	GO:0009405
GO:0009409	GO:0006950
GO:0009408	GO:0006950
GO:0003002	GO:0008150
GO:0030976	GO:0048037
GO:0002757	GO:0007165;GO:0002376
GO:0044445	GO:0005575
GO:0044441	GO:0005575
GO:0003333	GO:0006811
GO:0007067	GO:0016043
GO:0007062	GO:0016043
GO:0006084	GO:0051186;GO:0006790
GO:0005576	GO:0005575
GO:0005578	GO:0031012
GO:0090482	GO:0005215
GO:0015671	GO:0006810
GO:0005779	GO:0005575
GO:0005777	GO:0005575
GO:0005774	GO:0016020
GO:0007608	GO:0008150
GO:0006954	GO:0006950
GO:0048015	GO:0007165
GO:0034968	GO:0016043;GO:0019538
GO:0008528	GO:0004872
GO:0051640	GO:0008150
GO:0006167	GO:0009058;GO:0009117
GO:0006166	GO:0044281;GO:0006807;GO:0009058
GO:0090116	GO:0006259
GO:0015197	GO:0005215
GO:0016426	GO:0016740
GO:0030674	GO:0003674
GO:0006367	GO:0016070;GO:0009058
GO:0006366	GO:0006351
GO:0042545	GO:0016043;GO:0071554
GO:0042542	GO:0006950
GO:0004853	GO:0016829
GO:0004852	GO:0016829
GO:0016625	GO:0016491
GO:0016624	GO:0016491
GO:0016620	GO:0016491
GO:0016197	GO:0006810
GO:0070566	GO:0016740
GO:0070567	GO:0016740
GO:0070568	GO:0016740
GO:0070569	GO:0016740
GO:0035461	GO:0006810
GO:0006662	GO:0044281
GO:0006665	GO:0006629;GO:0006807
GO:0005315	GO:0005215
GO:0007229	GO:0007165
GO:0009360	GO:0042575
GO:0016837	GO:0016829
GO:0016832	GO:0016829
GO:0016833	GO:0016829
GO:1902532	GO:0008150
GO:0046901	GO:0051186;GO:0006520;GO:0009058
GO:0030833	GO:0016043
GO:0004427	GO:0016787
GO:0008933	GO:0016757
GO:0008784	GO:0016853
GO:1902358	GO:0006811
GO:0004743	GO:0016740
GO:0004747	GO:0016301
GO:0008242	GO:0008233
GO:1901070	GO:0044281;GO:0006807;GO:0009058
GO:0009535	GO:0016020
GO:0005634	GO:0005634
GO:0009986	GO:0005575
GO:0009982	GO:0016853
GO:0003917	GO:0016853
GO:0003910	GO:0016874
GO:0003913	GO:0016829
GO:0003918	GO:0016887;GO:0016853
GO:0043244	GO:0008150
GO:0030532	GO:0005575
GO:0006526	GO:0006520;GO:0009058
GO:0045226	GO:0005975;GO:0009058
GO:0046982	GO:0003674
GO:0032580	GO:0016020
GO:0030983	GO:0003676
GO:0006558	GO:0006520
GO:0009294	GO:0008150
GO:0009295	GO:0009295
GO:0004047	GO:0016740
GO:0004045	GO:0016788
GO:0004040	GO:0016810
GO:0007093	GO:0008150
GO:0036265	GO:0016070
GO:0008017	GO:0008092
GO:0044070	GO:0008150
GO:0071417	GO:0008150
GO:0009007	GO:0016740
GO:0009002	GO:0008233
GO:0070403	GO:0048037;GO:0000166
GO:2000241	GO:0008150
GO:0006744	GO:0044281;GO:0051186;GO:0009058
GO:0006741	GO:0051186;GO:0009058;GO:0009117
GO:0017150	GO:0016491
GO:0017153	GO:0005215
GO:0009249	GO:0019538
GO:0009245	GO:0006629;GO:0009058;GO:0005975
GO:0009244	GO:0005975;GO:0009058
GO:0008198	GO:0046872
GO:0008199	GO:0046872
GO:0097305	GO:0008150
GO:0045261	GO:0005575
GO:0070646	GO:0019538
GO:0051920	GO:0016491
GO:0042777	GO:0046034;GO:0006811;GO:0009058
GO:0003995	GO:0016491
GO:0003993	GO:0016791
GO:0000977	GO:0003676
GO:0006469	GO:0008150
GO:0006465	GO:0006807;GO:0019538
GO:0000155	GO:0004672;GO:0004872
GO:0000156	GO:0000156
GO:0000150	GO:0003674
GO:0016125	GO:0044281;GO:0006629
GO:0030247	GO:0003674
GO:0030245	GO:0009056;GO:0005975
GO:0016592	GO:0005575
GO:0032507	GO:0008150
GO:0032508	GO:0016043
GO:0048872	GO:0042592
GO:0005882	GO:0005575
GO:0005887	GO:0005575
GO:0005886	GO:0005886
GO:0007015	GO:0016043
GO:0007018	GO:0008150
GO:0005509	GO:0046872
GO:0005507	GO:0046872
GO:0009089	GO:0006520;GO:0009058
GO:0009088	GO:0006520;GO:0009058
GO:0009082	GO:0006520;GO:0009058
GO:0070482	GO:0008150
GO:0042302	GO:0003674
GO:0005743	GO:0016020
GO:0005741	GO:0019867
GO:0015934	GO:0005575
GO:0015935	GO:0005575
GO:0015937	GO:0051186;GO:0009058;GO:0009117
GO:0016411	GO:0016746
GO:0071897	GO:0006259;GO:0009058
GO:0004826	GO:0004812
GO:0039663	GO:0016043
GO:0031119	GO:0016070
GO:0008705	GO:0016740
GO:0045454	GO:0042592
GO:0003896	GO:0034062
GO:0006633	GO:0044281;GO:0006629;GO:0009058
GO:0005581	GO:0005575
GO:0008745	GO:0016810
GO:0004984	GO:0004872
GO:0000746	GO:0000746
GO:0007218	GO:0007165
GO:0015886	GO:0006810
GO:0048638	GO:0008150
GO:0042384	GO:0030031
GO:0030131	GO:0005575
GO:0008963	GO:0016740
GO:0042602	GO:0016491
GO:0048511	GO:0008150
GO:0048513	GO:0008150
GO:0006904	GO:0008150
GO:0009733	GO:0008150
GO:0043405	GO:0008150
GO:0043401	GO:0007165
GO:0046835	GO:0005975;GO:0016310
GO:0016744	GO:0016740
GO:0042025	GO:0005575
GO:0006313	GO:0006259;GO:0032196
GO:0031965	GO:0016020
GO:0004371	GO:0016301
GO:0003968	GO:0034062
GO:0003964	GO:0034061
GO:0043235	GO:0005575
GO:0019901	GO:0003674
GO:0019904	GO:0003674
GO:0033179	GO:0005575
GO:0035438	GO:0000166
GO:0042277	GO:0003674
GO:0042274	GO:0008150
GO:0003755	GO:0016853
GO:0006506	GO:0006629;GO:0009058;GO:0019538
GO:0004012	GO:0016887;GO:0005215
GO:0016049	GO:0016049
GO:0016413	GO:0016407
GO:0060429	GO:0008150
GO:0015804	GO:0006811
GO:0009331	GO:0005575
GO:0004077	GO:0016874
GO:0004075	GO:0016874
GO:0008060	GO:0030234
GO:0016868	GO:0016853
GO:0016861	GO:0016853
GO:0015074	GO:0006259
GO:0035235	GO:0007165
GO:0000982	GO:0001071
GO:0006098	GO:0051186;GO:0009117
GO:0043065	GO:0008150
GO:0043066	GO:0008150
GO:0032102	GO:0008150
GO:0032103	GO:0008150
GO:0070475	GO:0016070
GO:0097346	GO:0005575
GO:0005978	GO:0055114;GO:0006091;GO:0005975;GO:0009058
GO:0006777	GO:0051186;GO:0006807;GO:0009058;GO:0019538
GO:0000398	GO:0016070
GO:0004733	GO:0016491
GO:0004735	GO:0016491
GO:0001819	GO:0008150
GO:0030335	GO:0008150
GO:0035023	GO:0008150
GO:0009276	GO:0005618
GO:0009279	GO:0019867
GO:0022618	GO:0016043
GO:0030071	GO:0008150
GO:0019213	GO:0016787
GO:0019216	GO:0008150
GO:0005654	GO:0005575
GO:1901616	GO:0009056
GO:0008408	GO:0004518
GO:0008409	GO:0004518
GO:0045735	GO:0003674
GO:0033281	GO:0005575
GO:0002009	GO:0008150
GO:0003840	GO:0016746
GO:0006839	GO:0006810
GO:0003848	GO:0016740
GO:0019395	GO:0044281;GO:0055114;GO:0006629
GO:0005871	GO:0005575
GO:0005874	GO:0005575
GO:1990267	GO:0008150
GO:0097502	GO:0005975
GO:0006265	GO:0016043;GO:0006259
GO:0006266	GO:0006259
GO:0006261	GO:0006259;GO:0009058
GO:0006269	GO:0016070;GO:0006259;GO:0009058
GO:0005794	GO:0005794
GO:0050708	GO:0008150
GO:0005249	GO:0005215
GO:0005247	GO:0005215
GO:0004114	GO:0016788
GO:0008982	GO:0005215;GO:0016740
GO:0016726	GO:0016491
GO:0016728	GO:0016491
GO:0015969	GO:0009117
GO:0008531	GO:0016301
GO:0008536	GO:0003674
GO:0008146	GO:0016740
GO:0043687	GO:0019538
GO:0045211	GO:0016020
GO:0008360	GO:0008150
GO:0019835	GO:0008150
GO:0006432	GO:0016070;GO:0006520
GO:0000105	GO:0006520;GO:0009058
GO:0000104	GO:0016491
GO:0009423	GO:0044281;GO:0009058
GO:0009425	GO:0005575
GO:0009424	GO:0005575
GO:0008484	GO:0016788
GO:0030955	GO:0046872
GO:0048598	GO:0008150
GO:0043115	GO:0016491
GO:0046933	GO:0016887;GO:0005215
GO:0042445	GO:0008150
GO:0008810	GO:0016798
GO:0008812	GO:0016491
GO:0008703	GO:0016491
GO:0006606	GO:0006810
GO:0000738	GO:0006259;GO:0009056
GO:0000737	GO:0006259;GO:0009056
GO:0004601	GO:0016491
GO:0051258	GO:0016043
GO:0015693	GO:0006811
GO:0030420	GO:0007154
GO:0030855	GO:0008150
GO:0050832	GO:0006950
GO:0046654	GO:0051186;GO:0006520;GO:0009058
GO:0051656	GO:0008150
GO:0006970	GO:0006950
GO:0048038	GO:0048037
GO:0004190	GO:0008233
GO:0004198	GO:0008233
GO:0090575	GO:0005667
GO:0006109	GO:0008150
GO:0005451	GO:0005215
GO:0016998	GO:0009056
GO:0030659	GO:0016020
GO:0098732	GO:0008150
GO:0006342	GO:0016043
GO:0050661	GO:0048037;GO:0000166
GO:0050660	GO:0048037;GO:0000166
GO:0004252	GO:0008233
GO:0016604	GO:0005575
GO:0042823	GO:0051186;GO:0006807;GO:0009058
GO:0032886	GO:0008150
GO:0043190	GO:0043190
GO:0006535	GO:0006520;GO:0009058;GO:0006790
GO:0008897	GO:0016740
GO:0006536	GO:0006520
GO:0001172	GO:0016070;GO:0009058
GO:0005089	GO:0003674
GO:0005086	GO:0003674
GO:0000228	GO:0005694
GO:0005337	GO:0005215
GO:0009307	GO:0006950;GO:0006259
GO:0016857	GO:0016853
GO:0002161	GO:0016788
GO:0030145	GO:0046872
GO:0032153	GO:0005575
GO:0006189	GO:0009058;GO:0009117
GO:0006184	
GO:0000077	GO:0006950
GO:0000079	GO:0008150
GO:0004764	GO:0016491
GO:0031365	GO:0019538
GO:0051205	GO:0008150
GO:0005615	GO:0005575
GO:0004560	GO:0016798
GO:0004563	GO:0016798
GO:0004565	GO:0016798
GO:0004567	GO:0016798
GO:0004568	GO:0016798
GO:0003933	GO:0016810
GO:0098590	GO:0016020
GO:2001233	GO:0008150
GO:0032040	GO:0005575
GO:0015450	GO:0005215
GO:0031640	GO:0008150
GO:0006570	GO:0006520
GO:0010008	GO:0016020
GO:0003872	GO:0016301
GO:0004066	GO:0016874
GO:0005829	GO:0005575
GO:0015851	GO:0006810
GO:0015850	GO:0006810
GO:0071478	GO:0008150
GO:0006032	GO:0009056;GO:0006807
GO:0016573	GO:0016043;GO:0019538
GO:0043093	GO:0008150
GO:0008378	GO:0016757
GO:0008375	GO:0016757
GO:0003682	GO:0003674
GO:0003684	GO:0003676
GO:0005272	GO:0005215
GO:0010639	GO:0008150
GO:0016776	GO:0016740
GO:0016774	GO:0016740
GO:0009229	GO:0051186;GO:0006807;GO:0009058;GO:0006790
GO:0009228	GO:0044281;GO:0006807;GO:0009058;GO:0006790
GO:0009226	GO:0006807;GO:0009058
GO:0009221	GO:0009058;GO:0009117
GO:0033044	GO:0008150
GO:0048468	GO:0008150
GO:0038032	GO:0008150
GO:0000956	GO:0016070;GO:0009056
GO:0019843	GO:0003676
GO:0006446	GO:0008150
GO:0051090	GO:0008150
GO:0019104	GO:0016798
GO:0030594	GO:0004872
GO:0030599	GO:0016788
GO:0043952	GO:0006810
GO:0031177	GO:0003674
GO:0009411	GO:0008150
GO:0071941	GO:0071941
GO:0008452	GO:0016874
GO:0045787	GO:0008150
GO:0044780	GO:0030031
GO:0009887	GO:0008150
GO:0009886	GO:0008150
GO:0009881	GO:0004872
GO:0007076	GO:0016043
GO:0015662	GO:0016887;GO:0005215
GO:0005764	GO:0005773
GO:0005768	GO:0005575
GO:0004499	GO:0016491
GO:1902554	GO:0005575
GO:0004143	GO:0016301
GO:0004140	GO:0016301
GO:0015205	GO:0005215
GO:0016435	GO:0016740
GO:0004842	GO:0016740
GO:0004843	GO:0008233
GO:0018580	GO:0016491
GO:0016639	GO:0016491
GO:0016634	GO:0016491
GO:0016635	GO:0016491
GO:0006855	GO:0006810
GO:0044708	GO:0008150
GO:0046416	GO:0006520
GO:0048544	GO:0008150
GO:0048812	GO:0016043
GO:0009113	GO:0044281;GO:0006807;GO:0009058
GO:0001104	GO:0000988
GO:0004659	GO:0016765
GO:0004650	GO:0016798
GO:0044297	GO:0005575
GO:0008083	GO:0005102
GO:0016805	GO:0008233
GO:0070283	GO:0003674
GO:0030111	GO:0008150
GO:0019062	GO:0008150
GO:0005402	GO:0005215
GO:0000049	GO:0003676
GO:0015749	GO:0006810
GO:0009523	GO:0005575
GO:0005643	GO:0005575
GO:0002697	GO:0008150
GO:0004594	GO:0016301
GO:0003906	GO:0016829;GO:0004518
GO:0003908	GO:0016740
GO:0006836	GO:0006810
GO:0010333	GO:0016829
GO:0045944	GO:0008150
GO:0030522	GO:0007165
GO:0032312	GO:0008150
GO:0006529	GO:0006520;GO:0009058
GO:0006522	GO:0006520
GO:0003735	GO:0003674
GO:0000278	GO:0008150
GO:0000276	GO:0005575
GO:0010038	GO:0008150
GO:0006891	GO:0006810
GO:0006898	GO:0006810
GO:0005819	GO:0005575
GO:0005813	GO:0005575
GO:0006414	GO:0009058
GO:0016882	GO:0016874
GO:0045332	GO:0016043;GO:0006811
GO:0018958	GO:0008150
GO:0006284	GO:0006950;GO:0006259
GO:0006282	GO:0008150
GO:0006289	GO:0006950;GO:0006259
GO:0006750	GO:0006807;GO:0009058;GO:0006790
